############ Started : target beta = ,  1001  #############
##### Finished beta =  476 ############
diff = 9.532e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  477 ############
diff = 4.6462e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  478 ############
diff = 3.9457e-11, itern = 256, free energy = 0.0, x = 1.0
##### Finished beta =  479 ############
diff = 4.6878e-11, itern = 252, free energy = 0.0, x = 1.0
##### Finished beta =  480 ############
diff = 9.7202e-11, itern = 288, free energy = 0.0, x = 1.0
##### Finished beta =  481 ############
diff = 6.0166e-11, itern = 250, free energy = 0.0, x = 1.0
##### Finished beta =  482 ############
diff = 9.9059e-11, itern = 261, free energy = 0.0, x = 1.0
##### Finished beta =  483 ############
diff = 9.9163e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  484 ############
diff = 9.8742e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  485 ############
diff = 9.7635e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  486 ############
diff = 9.6026e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  487 ############
diff = 9.9068e-11, itern = 287, free energy = 0.0, x = 1.0
##### Finished beta =  488 ############
diff = 9.2617e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  489 ############
diff = 5.899e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  490 ############
diff = 5.8623e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  491 ############
diff = 9.6264e-11, itern = 288, free energy = 0.0, x = 1.0
##### Finished beta =  492 ############
diff = 5.8668e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  493 ############
diff = 6.2945e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  494 ############
diff = 9.6208e-11, itern = 285, free energy = 0.0, x = 1.0
##### Finished beta =  495 ############
diff = 6.3086e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  496 ############
diff = 8.918e-11, itern = 249, free energy = 0.0, x = 1.0
##### Finished beta =  497 ############
diff = 8.2802e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  498 ############
diff = 5.1804e-11, itern = 247, free energy = 0.0, x = 1.0
##### Finished beta =  499 ############
diff = 8.1879e-11, itern = 258, free energy = 0.0, x = 1.0
Nbig14beta500lamb0_01J0g0_5r1_0.npy
##### Finished beta =  500 ############
diff = 8.337e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  501 ############
diff = 6.7332e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  502 ############
diff = 9.316e-11, itern = 281, free energy = 0.0, x = 1.0
##### Finished beta =  503 ############
diff = 9.9309e-11, itern = 261, free energy = 0.0, x = 1.0
##### Finished beta =  504 ############
diff = 6.7973e-11, itern = 256, free energy = 0.0, x = 1.0
##### Finished beta =  505 ############
diff = 6.8828e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  506 ############
diff = 7.0413e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  507 ############
diff = 5.1677e-11, itern = 252, free energy = 0.0, x = 1.0
##### Finished beta =  508 ############
diff = 9.7523e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  509 ############
diff = 5.1507e-11, itern = 252, free energy = 0.0, x = 1.0
##### Finished beta =  510 ############
diff = 9.962e-11, itern = 290, free energy = 0.0, x = 1.0
##### Finished beta =  511 ############
diff = 9.1557e-11, itern = 261, free energy = 0.0, x = 1.0
##### Finished beta =  512 ############
diff = 9.7978e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  513 ############
diff = 4.8439e-11, itern = 254, free energy = 0.0, x = 1.0
##### Finished beta =  514 ############
diff = 9.9904e-11, itern = 260, free energy = 0.0, x = 1.0
##### Finished beta =  515 ############
diff = 4.521e-11, itern = 260, free energy = 0.0, x = 1.0
##### Finished beta =  516 ############
diff = 4.5465e-11, itern = 259, free energy = 0.0, x = 1.0
##### Finished beta =  517 ############
diff = 4.5222e-11, itern = 261, free energy = 0.0, x = 1.0
##### Finished beta =  518 ############
diff = 4.5743e-11, itern = 261, free energy = 0.0, x = 1.0
##### Finished beta =  519 ############
diff = 8.9964e-11, itern = 264, free energy = 0.0, x = 1.0
##### Finished beta =  520 ############
diff = 7.9255e-11, itern = 277, free energy = 0.0, x = 1.0
##### Finished beta =  521 ############
diff = 9.4938e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  522 ############
diff = 4.339e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  523 ############
diff = 9.9256e-11, itern = 288, free energy = 0.0, x = 1.0
##### Finished beta =  524 ############
diff = 9.836e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  525 ############
diff = 9.5642e-11, itern = 264, free energy = 0.0, x = 1.0
##### Finished beta =  526 ############
diff = 4.4416e-11, itern = 266, free energy = 0.0, x = 1.0
##### Finished beta =  527 ############
diff = 4.5974e-11, itern = 266, free energy = 0.0, x = 1.0
##### Finished beta =  528 ############
diff = 9.7267e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  529 ############
diff = 9.7098e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  530 ############
diff = 9.5379e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  531 ############
diff = 9.7891e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  532 ############
diff = 9.7667e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  533 ############
diff = 9.3965e-11, itern = 285, free energy = 0.0, x = 1.0
##### Finished beta =  534 ############
diff = 9.5619e-11, itern = 262, free energy = 0.0, x = 1.0
##### Finished beta =  535 ############
diff = 5.4277e-11, itern = 251, free energy = 0.0, x = 1.0
##### Finished beta =  536 ############
diff = 9.9932e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  537 ############
diff = 5.4554e-11, itern = 251, free energy = 0.0, x = 1.0
##### Finished beta =  538 ############
diff = 9.7999e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  539 ############
diff = 9.6928e-11, itern = 248, free energy = 0.0, x = 1.0
##### Finished beta =  540 ############
diff = 5.3112e-11, itern = 293, free energy = 0.0, x = 1.0
##### Finished beta =  541 ############
diff = 5.9652e-11, itern = 294, free energy = 0.0, x = 1.0
##### Finished beta =  542 ############
diff = 5.4331e-11, itern = 293, free energy = 0.0, x = 1.0
##### Finished beta =  543 ############
diff = 5.5501e-11, itern = 293, free energy = 0.0, x = 1.0
##### Finished beta =  544 ############
diff = 8.9686e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  545 ############
diff = 9.9998e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  546 ############
diff = 5.6154e-11, itern = 293, free energy = 0.0, x = 1.0
##### Finished beta =  547 ############
diff = 5.8135e-11, itern = 293, free energy = 0.0, x = 1.0
##### Finished beta =  548 ############
diff = 5.8162e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  549 ############
diff = 9.9356e-11, itern = 276, free energy = 0.0, x = 1.0
##### Finished beta =  550 ############
diff = 6.0829e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  551 ############
diff = 6.2314e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  552 ############
diff = 5.9178e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  553 ############
diff = 6.0743e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  554 ############
diff = 6.2904e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  555 ############
diff = 6.4661e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  556 ############
diff = 6.6973e-11, itern = 292, free energy = 0.0, x = 1.0
##### Finished beta =  557 ############
diff = 6.6461e-11, itern = 291, free energy = 0.0, x = 1.0
##### Finished beta =  558 ############
diff = 8.5308e-11, itern = 248, free energy = 0.0, x = 1.0
##### Finished beta =  559 ############
diff = 6.75e-11, itern = 291, free energy = 0.0, x = 1.0
##### Finished beta =  560 ############
diff = 7.6322e-11, itern = 247, free energy = 0.0, x = 1.0
##### Finished beta =  561 ############
diff = 6.2028e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  562 ############
diff = 7.0289e-11, itern = 290, free energy = 0.0, x = 1.0
##### Finished beta =  563 ############
diff = 6.337e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  564 ############
diff = 6.5572e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  565 ############
diff = 6.7221e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  566 ############
diff = 6.9646e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  567 ############
diff = 6.8159e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  568 ############
diff = 6.9931e-11, itern = 289, free energy = 0.0, x = 1.0
##### Finished beta =  569 ############
diff = 8.1488e-11, itern = 246, free energy = 0.0, x = 1.0
##### Finished beta =  570 ############
diff = 8.537e-11, itern = 246, free energy = 0.0, x = 1.0
##### Finished beta =  571 ############
diff = 9.3375e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  572 ############
diff = 8.6575e-11, itern = 246, free energy = 0.0, x = 1.0
##### Finished beta =  573 ############
diff = 7.3706e-11, itern = 288, free energy = 0.0, x = 1.0
##### Finished beta =  574 ############
diff = 7.4142e-11, itern = 288, free energy = 0.0, x = 1.0
##### Finished beta =  575 ############
diff = 7.6832e-11, itern = 288, free energy = 0.0, x = 1.0
##### Finished beta =  576 ############
diff = 9.9358e-11, itern = 280, free energy = 0.0, x = 1.0
##### Finished beta =  577 ############
diff = 7.8989e-11, itern = 286, free energy = 0.0, x = 1.0
##### Finished beta =  578 ############
diff = 4.2974e-11, itern = 276, free energy = 0.0, x = 1.0
##### Finished beta =  579 ############
diff = 8.2201e-11, itern = 286, free energy = 0.0, x = 1.0
##### Finished beta =  580 ############
diff = 8.5503e-11, itern = 286, free energy = 0.0, x = 1.0
##### Finished beta =  581 ############
diff = 9.3333e-11, itern = 245, free energy = 0.0, x = 1.0
##### Finished beta =  582 ############
diff = 9.5538e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  583 ############
diff = 8.6804e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  584 ############
diff = 9.0808e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  585 ############
diff = 3.8744e-11, itern = 280, free energy = 0.0, x = 1.0
##### Finished beta =  586 ############
diff = 9.1748e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  587 ############
diff = 4.7778e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  588 ############
diff = 4.9802e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  589 ############
diff = 5.1619e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  590 ############
diff = 4.0773e-11, itern = 282, free energy = 0.0, x = 1.0
##### Finished beta =  591 ############
diff = 5.1147e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  592 ############
diff = 5.2584e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  593 ############
diff = 5.4423e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  594 ############
diff = 9.1768e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  595 ############
diff = 8.8474e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  596 ############
diff = 9.6116e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  597 ############
diff = 5.7345e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  598 ############
diff = 5.9111e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  599 ############
diff = 4.3163e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  600 ############
diff = 5.7835e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  601 ############
diff = 5.9982e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  602 ############
diff = 6.2236e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  603 ############
diff = 4.8239e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  604 ############
diff = 6.4471e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  605 ############
diff = 6.6931e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  606 ############
diff = 7.4156e-11, itern = 280, free energy = 0.0, x = 1.0
##### Finished beta =  607 ############
diff = 5.5379e-11, itern = 279, free energy = 0.0, x = 1.0
##### Finished beta =  608 ############
diff = 7.7666e-11, itern = 280, free energy = 0.0, x = 1.0
##### Finished beta =  609 ############
diff = 9.5487e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  610 ############
diff = 8.8514e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  611 ############
diff = 8.2661e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  612 ############
diff = 9.1008e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  613 ############
diff = 5.6887e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  614 ############
diff = 5.942e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  615 ############
diff = 8.5334e-11, itern = 279, free energy = 0.0, x = 1.0
##### Finished beta =  616 ############
diff = 7.082e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  617 ############
diff = 7.1234e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  618 ############
diff = 7.338e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  619 ############
diff = 3.9343e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  620 ############
diff = 6.0244e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  621 ############
diff = 9.9249e-11, itern = 262, free energy = 0.0, x = 1.0
##### Finished beta =  622 ############
diff = 9.5471e-11, itern = 262, free energy = 0.0, x = 1.0
##### Finished beta =  623 ############
diff = 9.2904e-11, itern = 262, free energy = 0.0, x = 1.0
##### Finished beta =  624 ############
diff = 3.4207e-11, itern = 264, free energy = 0.0, x = 1.0
##### Finished beta =  625 ############
diff = 9.9338e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  626 ############
diff = 9.4839e-11, itern = 230, free energy = 0.0, x = 1.0
##### Finished beta =  627 ############
diff = 6.6924e-11, itern = 267, free energy = 0.0, x = 1.0
##### Finished beta =  628 ############
diff = 9.7983e-11, itern = 262, free energy = 0.0, x = 1.0
##### Finished beta =  629 ############
diff = 9.6243e-11, itern = 261, free energy = 0.0, x = 1.0
##### Finished beta =  630 ############
diff = 3.5366e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  631 ############
diff = 3.6581e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  632 ############
diff = 9.4886e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  633 ############
diff = 9.9629e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  634 ############
diff = 7.3002e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  635 ############
diff = 8.6174e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  636 ############
diff = 9.5611e-11, itern = 264, free energy = 0.0, x = 1.0
##### Finished beta =  637 ############
diff = 8.4324e-11, itern = 267, free energy = 0.0, x = 1.0
##### Finished beta =  638 ############
diff = 7.3659e-11, itern = 266, free energy = 0.0, x = 1.0
##### Finished beta =  639 ############
diff = 9.1443e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  640 ############
diff = 8.9109e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  641 ############
diff = 8.749e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  642 ############
diff = 9.8662e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  643 ############
diff = 9.5209e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  644 ############
diff = 9.5732e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  645 ############
diff = 9.2824e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  646 ############
diff = 9.0688e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  647 ############
diff = 4.8979e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  648 ############
diff = 4.2712e-11, itern = 257, free energy = 0.0, x = 1.0
##### Finished beta =  649 ############
diff = 4.3881e-11, itern = 257, free energy = 0.0, x = 1.0
##### Finished beta =  650 ############
diff = 8.9945e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  651 ############
diff = 9.393e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  652 ############
diff = 9.7516e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  653 ############
diff = 4.8989e-11, itern = 264, free energy = 0.0, x = 1.0
##### Finished beta =  654 ############
diff = 5.0508e-11, itern = 264, free energy = 0.0, x = 1.0
##### Finished beta =  655 ############
diff = 3.3032e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  656 ############
diff = 9.8258e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  657 ############
diff = 9.5617e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  658 ############
diff = 9.3795e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  659 ############
diff = 5.9867e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  660 ############
diff = 6.2607e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  661 ############
diff = 6.5057e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  662 ############
diff = 6.4507e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  663 ############
diff = 3.5744e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  664 ############
diff = 9.045e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  665 ############
diff = 9.4105e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  666 ############
diff = 9.7063e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  667 ############
diff = 9.9483e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  668 ############
diff = 9.4865e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  669 ############
diff = 9.1952e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  670 ############
diff = 9.6527e-11, itern = 285, free energy = 0.0, x = 1.0
##### Finished beta =  671 ############
diff = 3.6538e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  672 ############
diff = 9.4992e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  673 ############
diff = 9.595e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  674 ############
diff = 9.8449e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  675 ############
diff = 9.6566e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  676 ############
diff = 7.6834e-11, itern = 266, free energy = 0.0, x = 1.0
##### Finished beta =  677 ############
diff = 7.2384e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  678 ############
diff = 9.8944e-11, itern = 282, free energy = 0.0, x = 1.0
##### Finished beta =  679 ############
diff = 9.9998e-11, itern = 284, free energy = 0.0, x = 1.0
##### Finished beta =  680 ############
diff = 7.7584e-11, itern = 277, free energy = 0.0, x = 1.0
##### Finished beta =  681 ############
diff = 3.8895e-11, itern = 258, free energy = 0.0, x = 1.0
##### Finished beta =  682 ############
diff = 9.8611e-11, itern = 283, free energy = 0.0, x = 1.0
##### Finished beta =  683 ############
diff = 8.0218e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  684 ############
diff = 5.62e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  685 ############
diff = 9.7772e-11, itern = 256, free energy = 0.0, x = 1.0
##### Finished beta =  686 ############
diff = 7.6496e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  687 ############
diff = 6.0342e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  688 ############
diff = 5.9953e-11, itern = 253, free energy = 0.0, x = 1.0
##### Finished beta =  689 ############
diff = 9.1957e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  690 ############
diff = 4.6918e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  691 ############
diff = 8.9727e-11, itern = 276, free energy = 0.0, x = 1.0
##### Finished beta =  692 ############
diff = 5.1816e-11, itern = 252, free energy = 0.0, x = 1.0
##### Finished beta =  693 ############
diff = 9.5067e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  694 ############
diff = 7.1846e-11, itern = 279, free energy = 0.0, x = 1.0
##### Finished beta =  695 ############
diff = 5.1164e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  696 ############
diff = 6.9848e-11, itern = 257, free energy = 0.0, x = 1.0
##### Finished beta =  697 ############
diff = 7.2323e-11, itern = 257, free energy = 0.0, x = 1.0
##### Finished beta =  698 ############
diff = 8.5748e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  699 ############
diff = 7.6359e-11, itern = 255, free energy = 0.0, x = 1.0
Nbig14beta700lamb0_01J0g0_5r1_0.npy
##### Finished beta =  700 ############
diff = 8.6679e-11, itern = 294, free energy = 0.0, x = 1.0
##### Finished beta =  701 ############
diff = 7.72e-11, itern = 294, free energy = 0.0, x = 1.0
##### Finished beta =  702 ############
diff = 4.6504e-11, itern = 267, free energy = 0.0, x = 1.0
##### Finished beta =  703 ############
diff = 4.7155e-11, itern = 267, free energy = 0.0, x = 1.0
##### Finished beta =  704 ############
diff = 7.8148e-11, itern = 263, free energy = 0.0, x = 1.0
##### Finished beta =  705 ############
diff = 8.752e-11, itern = 282, free energy = 0.0, x = 1.0
##### Finished beta =  706 ############
diff = 7.8795e-11, itern = 276, free energy = 0.0, x = 1.0
##### Finished beta =  707 ############
diff = 7.3527e-11, itern = 280, free energy = 0.0, x = 1.0
##### Finished beta =  708 ############
diff = 8.9459e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  709 ############
diff = 8.943e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  710 ############
diff = 6.207e-11, itern = 250, free energy = 0.0, x = 1.0
##### Finished beta =  711 ############
diff = 8.9655e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  712 ############
diff = 6.7241e-11, itern = 250, free energy = 0.0, x = 1.0
##### Finished beta =  713 ############
diff = 8.4689e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  714 ############
diff = 7.7438e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  715 ############
diff = 9.028e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  716 ############
diff = 8.7837e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  717 ############
diff = 7.7929e-11, itern = 281, free energy = 0.0, x = 1.0
##### Finished beta =  718 ############
diff = 7.5476e-11, itern = 281, free energy = 0.0, x = 1.0
##### Finished beta =  719 ############
diff = 9.7077e-11, itern = 280, free energy = 0.0, x = 1.0
##### Finished beta =  720 ############
diff = 7.4897e-11, itern = 254, free energy = 0.0, x = 1.0
##### Finished beta =  721 ############
diff = 8.2725e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  722 ############
diff = 6.061e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  723 ############
diff = 7.6242e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  724 ############
diff = 8.9153e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  725 ############
diff = 8.5826e-11, itern = 272, free energy = 0.0, x = 1.0
##### Finished beta =  726 ############
diff = 9.9913e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  727 ############
diff = 8.7802e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  728 ############
diff = 8.5267e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  729 ############
diff = 8.2345e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  730 ############
diff = 9.6774e-11, itern = 268, free energy = 0.0, x = 1.0
##### Finished beta =  731 ############
diff = 7.4298e-11, itern = 248, free energy = 0.0, x = 1.0
##### Finished beta =  732 ############
diff = 8.3017e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  733 ############
diff = 8.064e-11, itern = 248, free energy = 0.0, x = 1.0
##### Finished beta =  734 ############
diff = 9.4703e-11, itern = 270, free energy = 0.0, x = 1.0
##### Finished beta =  735 ############
diff = 8.2561e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  736 ############
diff = 8.1324e-11, itern = 271, free energy = 0.0, x = 1.0
##### Finished beta =  737 ############
diff = 8.4395e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  738 ############
diff = 8.304e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  739 ############
diff = 9.8021e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  740 ############
diff = 9.7259e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  741 ############
diff = 9.8132e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  742 ############
diff = 8.2983e-11, itern = 251, free energy = 0.0, x = 1.0
##### Finished beta =  743 ############
diff = 9.7912e-11, itern = 269, free energy = 0.0, x = 1.0
##### Finished beta =  744 ############
diff = 9.2901e-11, itern = 254, free energy = 0.0, x = 1.0
##### Finished beta =  745 ############
diff = 9.8933e-11, itern = 293, free energy = 0.0, x = 1.0
##### Finished beta =  746 ############
diff = 8.7943e-11, itern = 247, free energy = 0.0, x = 1.0
##### Finished beta =  747 ############
diff = 9.9403e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  748 ############
diff = 9.5097e-11, itern = 276, free energy = 0.0, x = 1.0
##### Finished beta =  749 ############
diff = 9.1921e-11, itern = 276, free energy = 0.0, x = 1.0
##### Finished beta =  750 ############
diff = 9.5329e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  751 ############
diff = 9.212e-11, itern = 274, free energy = 0.0, x = 1.0
##### Finished beta =  752 ############
diff = 9.8189e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  753 ############
diff = 9.4677e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  754 ############
diff = 8.3464e-11, itern = 279, free energy = 0.0, x = 1.0
##### Finished beta =  755 ############
diff = 8.4764e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  756 ############
diff = 8.9735e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  757 ############
diff = 8.4021e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  758 ############
diff = 9.547e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  759 ############
diff = 9.1681e-11, itern = 278, free energy = 0.0, x = 1.0
##### Finished beta =  760 ############
diff = 7.2025e-11, itern = 273, free energy = 0.0, x = 1.0
##### Finished beta =  761 ############
diff = 8.6722e-11, itern = 265, free energy = 0.0, x = 1.0
##### Finished beta =  762 ############
diff = 9.6591e-11, itern = 295, free energy = 0.0, x = 1.0
##### Finished beta =  763 ############
diff = 9.5573e-11, itern = 275, free energy = 0.0, x = 1.0
##### Finished beta =  764 ############
diff = 9.4851e-11, itern = 295, free energy = 0.0, x = 1.0
##### Finished beta =  765 ############
diff = 7.9589e-11, itern = 277, free energy = 0.0, x = 1.0
##### Finished beta =  766 ############
